"";"AIC";"BIC";"time";"rho";"knn";"obsSample";"minInterval";"moran"
"4905";274,998859607162;311,28035063919;0,405010938644409;0,284077335146415;55;200;9801;0,147161511907862
"4906";275,777883264208;312,059374296236;0,39992094039917;0,14517537583151;56;200;9801;0,145891984652175
"4907";274,647911649035;310,929402681064;0,406656980514526;-0,0912440396618174;57;200;9801;0,141378379609789
"4908";273,171249390046;309,452740422075;0,389961957931519;-0,222131626262426;58;200;9801;0,142279712817541
"4909";271,136185519071;307,417676551099;0,38750696182251;-0,407768149757854;59;200;9801;0,140524169590133
"4910";268,923497881887;305,204988913915;0,394054889678955;-0,605759889060706;60;200;9801;0,138023546223071
"4911";265,133350479006;301,414841511035;0,417896032333374;-0,845197618289972;61;200;9801;0,134377406072596
"4912";263,263114175034;299,544605207062;0,412539005279541;-0,921311678509708;62;200;9801;0,131535870780058
"4913";261,631939469204;297,913430501232;0,613965034484863;-0,999999962994174;63;200;9801;0,129778989045927
"4914";258,091330303502;294,372821335531;0,607972145080566;-0,999999962994174;64;200;9801;0,127069814372863
"4915";256,98470699074;293,266198022768;0,639343976974487;-0,999999962994174;65;200;9801;0,124910734024617
"4916";257,065519947934;293,347010979962;0,669642925262451;-0,999999962994174;66;200;9801;0,121791627608581
"4917";255,999864205524;292,281355237552;0,677098035812378;-0,999999962994174;67;200;9801;0,120256069597223
"4918";254,921256344696;291,202747376725;0,685024976730347;-0,999999962994174;68;200;9801;0,116469599600785
"4919";252,273737772098;288,555228804126;0,681756973266602;-0,999999962994174;69;200;9801;0,113421645783958
"4920";251,569295344762;287,850786376791;0,681311845779419;-0,999999962994174;70;200;9801;0,112789909588097
"4921";250,580387016287;286,861878048315;0,725368022918701;-0,999999962994174;71;200;9801;0,108298818118333
"4922";248,06577186319;284,347262895218;0,72822093963623;-0,999999962994174;72;200;9801;0,104334895030378
"4923";247,197411812169;283,478902844198;0,779071092605591;-0,999999962994174;73;200;9801;0,101502238626104
"4924";248,688177383365;284,969668415394;0,859894990921021;-0,999999962994174;74;200;9801;0,0993498173089371
"4925";247,557801896227;283,839292928255;0,876869916915894;-0,999999962994174;75;200;9801;0,0970949786698796
"4926";247,056875551176;283,338366583205;0,732723951339722;-0,999999962994174;76;200;9801;0,0966288418160465
"4927";245,529922616414;281,811413648443;0,70384407043457;-0,999999962994174;77;200;9801;0,0949988524706965
"4928";245,36939140168;281,650882433709;0,713229894638062;-0,999999962994174;78;200;9801;0,0933976447719353
"4929";243,690915562921;279,972406594949;0,701245069503784;-0,999999962994174;79;200;9801;0,0922569919907542
"4930";242,788053917914;279,069544949942;0,725191116333008;-0,999999962994174;80;200;9801;0,0904186229250879
"4931";242,962312564405;279,243803596434;0,698293924331665;-0,999999962994174;81;200;9801;0,0896837599126435
"4932";241,046348441727;277,327839473756;0,697777032852173;-0,999999962994174;82;200;9801;0,0869815395001485
"4933";237,498897048682;273,78038808071;0,710365056991577;-0,999999962994174;83;200;9801;0,0867668819204444
"4934";237,805305695896;274,086796727924;0,717092990875244;-0,999999962994174;84;200;9801;0,0862680024291268
"4935";235,141008623415;271,422499655444;0,720922231674194;-0,999999962994174;85;200;9801;0,0827698525946974
"4936";232,757230636201;269,038721668229;0,698495149612427;-0,999999962994174;86;200;9801;0,0799459376630704
"4937";231,846968877215;268,128459909243;0,706431150436401;-0,999999962994174;87;200;9801;0,0755494198754783
"4938";234,338796442784;270,620287474813;0,717619895935059;-0,999999962994174;88;200;9801;0,0722607077936357
"4939";237,19674413569;273,478235167718;0,739351034164429;-0,999999962994174;89;200;9801;0,0675920945541479
"4940";238,482883486666;274,764374518694;0,724343061447144;-0,999999962994174;90;200;9801;0,0642723780219566
"4941";239,808902509795;276,090393541824;0,730231046676636;-0,999999962994174;91;200;9801;0,0607061817946547
"4942";239,514175950226;275,795666982254;0,712069988250732;-0,999999962994174;92;200;9801;0,0572070815558788
"4943";238,383733783317;274,665224815345;0,737058877944946;-0,999999962994174;93;200;9801;0,0531841833094383
"4944";238,106768266175;274,388259298203;0,72725510597229;-0,999999962994174;94;200;9801;0,0479772465600348
"4945";238,356156128237;274,637647160265;0,72716498374939;-0,999999962994174;95;200;9801;0,045820505520658
"4946";236,817231631529;273,098722663557;0,719758987426758;-0,999999962994174;96;200;9801;0,0429848221840712
"4947";237,025227652766;273,306718684794;0,714843034744263;-0,999999962994174;97;200;9801;0,0392971932154137
"4948";237,494723879135;273,776214911164;0,728346109390259;-0,999999962994174;98;200;9801;0,0363224862607732
"4949";236,825934613496;273,107425645524;0,729331016540527;-0,999999962994174;99;200;9801;0,033324783370062
"4950";235,134977353522;271,416468385551;0,766206979751587;-0,999999962994174;100;200;9801;0,0310158464587579
"4951";-47,2508194445685;-0,890130361924449;0,931180953979492;0,808929192993913;2;500;1;0,378585451733394
"4952";-178,955932694223;-132,595243611579;0,919106960296631;0,865092945976003;3;500;1;0,362699060201299
"4953";-190,158177584583;-143,797488501939;0,931543827056885;0,883180913277429;4;500;1;0,342104964540033
"4954";-268,746200118146;-222,385511035502;0,967671871185303;0,908747535797586;5;500;1;0,331970765972358
"4955";-249,12078270658;-202,760093623936;0,933411836624146;0,91516272084654;6;500;1;0,320993959943245
"4956";-210,913241058087;-164,552551975443;0,952655076980591;0,915368901543745;7;500;1;0,301561265532891
"4957";-181,205278873974;-134,84458979133;0,969696998596191;0,916138663210395;8;500;1;0,298847020216641
"4958";-153,899153143111;-107,538464060467;0,95222282409668;0,916512568445367;9;500;1;0,299585308149885
"4959";-154,965905977867;-108,605216895223;0,983572006225586;0,918651933302352;10;500;1;0,288703835169682
"4960";-137,129060205217;-90,7683711225728;1,00887489318848;0,91327481007578;11;500;1;0,281402325502827
"4961";-104,171347376687;-57,8106582940429;1,00392603874207;0,908901189742124;12;500;1;0,277274833211696
"4962";-114,641923899015;-68,2812348163709;1,02750992774963;0,918270714572468;13;500;1;0,283193138607571
"4963";-98,8482693087926;-52,4875802261485;1,02448201179504;0,919179249522884;14;500;1;0,283692001813359
"4964";-77,0103858334483;-30,6496967508042;1,03486204147339;0,92153344650403;15;500;1;0,273026871674655
"4965";-76,2369065147242;-29,8762174320801;1,02514696121216;0,916965443814;16;500;1;0,27094895563138
"4966";-85,3516759307739;-38,9909868481298;1,03761196136475;0,921309452410363;17;500;1;0,267668703380659
"4967";-79,3333357189495;-32,9726466363054;1,04830598831177;0,926001911634523;18;500;1;0,267309529319576
"4968";-73,0297321222848;-26,6690430396407;1,02418184280396;0,930088513171615;19;500;1;0,266266210486187
"4969";-56,9643759004063;-10,6036868177622;1,04080605506897;0,933363395586622;20;500;1;0,264329679338586
"4970";-46,5866925057897;-0,226003423145599;1,07158398628235;0,932306612984032;21;500;1;0,261541976385113
"4971";-36,7709756710285;9,58971341161565;1,08332514762878;0,93521739551087;22;500;1;0,254951568768565
"4972";-21,9119570729637;24,4487320096804;1,0907781124115;0,937719050183833;23;500;1;0,249200459773079
"4973";0,441462670388603;46,8021517530327;1,19385099411011;0,933352453879639;24;500;1;0,243831879289485
"4974";14,2435836985738;60,6042727812179;1,14848303794861;0,931524464359921;25;500;1;0,242213450602466
"4975";21,1266550272178;67,4873441098619;1,14335989952087;0,932897771604833;26;500;1;0,239000912628979
"4976";29,4674770369611;75,8281661196052;1,14413690567017;0,936445320132934;27;500;1;0,236922259610928
"4977";39,4601944157838;85,8208834984279;1,14336514472961;0,93919453015083;28;500;1;0,236615035995107
"4978";49,2848944101121;95,6455834927562;1,1861629486084;0,940682854752946;29;500;1;0,236582777238659
"4979";55,7550565312106;102,115745613855;1,15020298957825;0,941100251336622;30;500;1;0,235888142212479
"4980";68,4643212911167;114,825010373761;1,12813901901245;0,939271316277545;31;500;1;0,231955332258926
"4981";73,2782379336559;119,6389270163;1,26498293876648;0,940069344455169;32;500;1;0,232675776335711
"4982";76,8895802236381;123,250269306282;1,14228916168213;0,940533085983556;33;500;1;0,230054373225088
"4983";91,383246812846;137,74393589549;1,13166999816895;0,938969550776004;34;500;1;0,227840255349291
"4984";98,340400575784;144,701089658428;1,15863394737244;0,940871441171288;35;500;1;0,227170561265523
"4985";105,984271653952;152,344960736596;1,41270399093628;0,943108826709833;36;500;1;0,223974088939837
"4986";105,350875410713;151,711564493357;1,26184487342834;0,947573654460661;37;500;1;0,222678954986048
"4987";112,706048956429;159,066738039073;1,16325187683105;0,945925306891637;38;500;1;0,222370254398273
"4988";118,369537140371;164,730226223015;1,20207810401917;0,948169513150922;39;500;1;0,220043463243839
"4989";125,809709838855;172,170398921499;1,24368119239807;0,948052481679084;40;500;1;0,217447229288589
"4990";134,495117250097;180,855806332742;1,23157501220703;0,950594793662121;41;500;1;0,214398630254137
"4991";147,783414126594;194,144103209238;1,33228182792664;0,947979949515582;42;500;1;0,213199069496296
"4992";157,610075399595;203,970764482239;1,24146914482117;0,946575055602354;43;500;1;0,211060523138465
"4993";162,9312463564;209,291935439044;1,3346791267395;0,94591405886447;44;500;1;0,211979226814341
"4994";170,850456140816;217,21114522346;1,39907789230347;0,9425711979304;45;500;1;0,211201139093756
"4995";178,599444833133;224,960133915777;1,34314012527466;0,940327803300038;46;500;1;0,212363022334902
"4996";187,817986352047;234,178675434691;1,42392587661743;0,940710754506522;47;500;1;0,210472710780796
"4997";195,91987145104;242,280560533684;1,28793215751648;0,940369436953482;48;500;1;0,209171843275433
"4998";203,374186693441;249,734875776086;1,44437193870544;0,940872547429792;49;500;1;0,20783273767846
"4999";207,473057433172;253,833746515816;1,34264802932739;0,938109984515528;50;500;1;0,205341366272421
"5000";216,757520097369;263,118209180013;1,2932460308075;0,936814464170064;51;500;1;0,203759474392692
"5001";223,996804988792;270,357494071436;1,27547693252563;0,937581097406775;52;500;1;0,201948612985298
"5002";234,705470787945;281,066159870589;1,34912705421448;0,937410344671821;53;500;1;0,199637269118915
"5003";242,233210475688;288,593899558332;1,38825082778931;0,934867858359532;54;500;1;0,198340917825471
"5004";250,2140140669;296,574703149544;1,37238597869873;0,934980803827702;55;500;1;0,196760833103294
"5005";259,53833831237;305,899027395014;1,32529997825623;0,936121770730089;56;500;1;0,195115663961942
"5006";265,753461158784;312,114150241428;1,39467787742615;0,935298050711141;57;500;1;0,193798273097114
"5007";273,312151897835;319,67284098048;1,35908102989197;0,93468823345573;58;500;1;0,192148308443069
"5008";280,277211525021;326,637900607666;1,37806391716003;0,934786364127583;59;500;1;0,190131375291179
"5009";285,098143312425;331,458832395069;1,48032212257385;0,931822377749294;60;500;1;0,188156652787388
"5010";290,0170236064;336,377712689044;1,51055192947388;0,927873729199109;61;500;1;0,186790510311197
"5011";296,335854898261;342,696543980906;1,51925802230835;0,932014092110092;62;500;1;0,185711930007206
"5012";301,002469765903;347,363158848547;1,49082589149475;0,934546175528213;63;500;1;0,182890157675488
"5013";308,350494426192;354,711183508836;1,47072577476501;0,936779197408848;64;500;1;0,17993593437316
"5014";313,71254910823;360,073238190874;1,6132481098175;0,938078479103971;65;500;1;0,178623104977425
"5015";318,182655213746;364,54334429639;1,62335610389709;0,939969290658561;66;500;1;0,176521898067568
"5016";323,822806468995;370,183495551639;1,6208598613739;0,940665046344163;67;500;1;0,174560887257576
"5017";327,534099439668;373,894788522312;1,64404511451721;0,943558564818955;68;500;1;0,172799485708175
"5018";330,934927036321;377,295616118965;1,69876217842102;0,942937670204916;69;500;1;0,171055352597583
"5019";337,348232391775;383,708921474419;1,72040510177612;0,941667400213837;70;500;1;0,169278778470553
"5020";340,7985995605;387,159288643144;1,73430109024048;0,940926712397441;71;500;1;0,167401985818398
"5021";342,863082695095;389,223771777739;1,78031802177429;0,942437964662098;72;500;1;0,165608207246076
"5022";349,832160530608;396,192849613252;1,79922986030579;0,940316388701876;73;500;1;0,164763234500304
"5023";352,531290690975;398,891979773619;2,07523512840271;0,937568659648786;74;500;1;0,162646151819297
"5024";356,743042716457;403,103731799101;2,14175319671631;0,940006647785116;75;500;1;0,161557776302253
"5025";363,167536370142;409,528225452786;2,4387309551239;0,940129808756901;76;500;1;0,160956590152261
"5026";368,925484160997;415,286173243641;2,25021386146545;0,937846028315508;77;500;1;0,15987348249821
"5027";372,60819700872;418,968886091364;2,22713398933411;0,933930845880567;78;500;1;0,159215337085419
"5028";378,071327036781;424,432016119425;2,15160703659058;0,931268711097486;79;500;1;0,15728361898845
"5029";380,634496433771;426,995185516416;2,42022204399109;0,936885919866618;80;500;1;0,155591477870498
"5030";387,008961465945;433,369650548589;2,5786120891571;0,929463040113863;81;500;1;0,153779015994174
"5031";391,410441325503;437,771130408147;2,18754696846008;0,929459517193237;82;500;1;0,15218263862366
"5032";396,619633358234;442,980322440878;2,37369799613953;0,927569656282111;83;500;1;0,150747588211363
"5033";401,52633708125;447,887026163894;2,1217257976532;0,928813885117509;84;500;1;0,148682349792523
"5034";406,805432828745;453,166121911389;2,24881386756897;0,92716334962404;85;500;1;0,147069774176367
"5035";412,532795941893;458,893485024538;2,22860598564148;0,926550469604547;86;500;1;0,146572588157446
"5036";416,162129594442;462,522818677086;2,3406388759613;0,922622312733327;87;500;1;0,146230098211716
"5037";418,551312415203;464,912001497847;2,32557797431946;0,91753510362339;88;500;1;0,144368693394266
"5038";421,976077058489;468,336766141133;2,31068515777588;0,912585427169354;89;500;1;0,142750492406174
"5039";424,989334847125;471,350023929769;2,30075001716614;0,907314774407544;90;500;1;0,142134890563125
"5040";431,049882439822;477,410571522466;2,27309083938599;0,904966993807454;91;500;1;0,140280303889026
"5041";437,710450434278;484,071139516922;2,33821487426758;0,909089836177945;92;500;1;0,138314887964134
"5042";444,514773885462;490,875462968106;2,32300305366516;0,910752602879788;93;500;1;0,137362404680291
"5043";451,843351503186;498,20404058583;2,39049911499023;0,911614397222394;94;500;1;0,136787537307597
"5044";455,648760797165;502,009449879809;2,34033894538879;0,906733724980886;95;500;1;0,135270537740451
"5045";460,282303098524;506,642992181169;2,53822803497314;0,901069426590467;96;500;1;0,133953775211981
"5046";467,082877431915;513,443566514559;2,43666791915894;0,903036063033322;97;500;1;0,133603557596182
"5047";472,477403665021;518,838092747666;2,75453495979309;0,896642817497433;98;500;1;0,132079604014758
"5048";476,441625846149;522,802314928793;2,30036401748657;0,890413546447702;99;500;1;0,131371076019151
"5049";481,14553815035;527,506227232994;2,42317199707031;0,885049681072775;100;500;1;0,129920762183191
"5050";-183,989574130163;-137,628885047519;0,91874098777771;0,830267934648277;2;500;501;0,389770573963269
"5051";-215,938231828849;-169,577542746205;0,910321950912476;0,854229907844969;3;500;501;0,389823771755209
"5052";-354,914460730594;-308,55377164795;0,935857057571411;0,888391250201325;4;500;501;0,393827474769111
"5053";-364,334689028756;-317,973999946112;0,929404020309448;0,90253097081089;5;500;501;0,394818917557914
"5054";-308,763652445044;-262,4029633624;0,934142112731934;0,897418968911536;6;500;501;0,387814425392678
"5055";-262,62995371547;-216,269264632826;0,953735113143921;0,893724840408825;7;500;501;0,393874710627774
"5056";-255,050389741946;-208,689700659302;0,945099115371704;0,896917451669421;8;500;501;0,387811140873179
"5057";-248,870483861283;-202,509794778639;0,967057943344116;0,897881445330219;9;500;501;0,392639766552808
"5058";-229,966659765896;-183,605970683252;0,974966049194336;0,902508570638488;10;500;501;0,387777158423022
"5059";-214,713796260971;-168,353107178327;0,990480184555054;0,900683502364246;11;500;501;0,382420557254859
"5060";-222,686162681189;-176,325473598545;0,992385149002075;0,904531243341933;12;500;501;0,382295227360607
"5061";-216,524086127458;-170,163397044813;0,999197959899902;0,908109807948672;13;500;501;0,378742441092391
"5062";-228,116227254603;-181,755538171959;0,997227191925049;0,913564883674167;14;500;501;0,379411784184997
"5063";-205,814072502323;-159,453383419678;1,01629996299744;0,907352854517685;15;500;501;0,375126789083337
"5064";-193,698959564037;-147,338270481393;1,01138305664062;0,907368293599926;16;500;501;0,368053334106923
"5065";-186,804851670405;-140,44416258776;1,03988099098206;0,908450738532592;17;500;501;0,364709048063661
"5066";-180,270026011271;-133,909336928627;1,03889608383179;0,909682407758516;18;500;501;0,364122519878684
"5067";-165,578184618616;-119,217495535972;1,0479691028595;0,910257737290392;19;500;501;0,361107044546856
"5068";-162,542605626056;-116,181916543412;1,06226706504822;0,912591173583912;20;500;501;0,353894438453531
"5069";-147,666097489673;-101,305408407029;1,06974196434021;0,910083921888652;21;500;501;0,349622807497794
"5070";-143,646559986558;-97,2858709039144;1,09061908721924;0,916331492347906;22;500;501;0,347097720402994
"5071";-133,009774434371;-86,6490853517272;1,06574702262878;0,915043956202536;23;500;501;0,346014848068982
"5072";-116,825709224074;-70,4650201414294;1,17390990257263;0,920075920553865;24;500;501;0,341850241618834
"5073";-93,7191451874956;-47,3584561048515;1,10565996170044;0,916358162145005;25;500;501;0,340927135658734
"5074";-84,9136189835299;-38,5529299008858;1,11929297447205;0,915178578745173;26;500;501;0,336835919529901
"5075";-71,7400075415811;-25,379318458937;1,10686492919922;0,912616854334416;27;500;501;0,336665447963171
"5076";-68,9386635565792;-22,5779744739351;1,10037207603455;0,90979166802636;28;500;501;0,335425283954253
"5077";-50,5904828998642;-4,22979381722008;1,15584993362427;0,910673248170611;29;500;501;0,333501261641082
"5078";-41,5201921014824;4,84049698116171;1,1081850528717;0,909415410405364;30;500;501;0,331231813697594
"5079";-29,0161072587998;17,3445818238443;1,10625004768372;0,905834042191864;31;500;501;0,331353612320458
"5080";-26,8991034503406;19,4615856323035;1,12908291816711;0,901194548883684;32;500;501;0,327626034467017
"5081";-21,1332359210726;25,2274531615715;1,11378812789917;0,899646372253766;33;500;501;0,324160474833823
"5082";-8,82498858064332;37,5357005020008;1,16009092330933;0,901588840210718;34;500;501;0,3227811219091
"5083";-1,45192757729166;44,9087615053524;1,1486189365387;0,904333684536211;35;500;501;0,320852019895501
"5084";7,83187061360763;54,1925596962517;1,1558141708374;0,904870128214462;36;500;501;0,318142217535081
"5085";17,5556048209123;63,9162939035564;1,21751284599304;0,905890338278922;37;500;501;0,315136290752675
"5086";27,5107852648566;73,8714743475007;1,18500518798828;0,90526623127318;38;500;501;0,313753829232919
"5087";36,313531004954;82,6742200875981;1,14864706993103;0,897937680214921;39;500;501;0,31175820823759
"5088";45,0597606533805;91,4204497360246;1,19383478164673;0,886946906897502;40;500;501;0,307109635185195
"5089";49,6374327554939;95,998121838138;1,18941903114319;0,885559885037947;41;500;501;0,305124836251443
"5090";55,5902500618038;101,950939144448;1,20389008522034;0,88528463651884;42;500;501;0,302527426577907
"5091";66,9407801912868;113,301469273931;1,18178296089172;0,88845079078984;43;500;501;0,301655040079734
"5092";71,8576439316693;118,218333014313;1,22449803352356;0,891027967127018;44;500;501;0,299771527253012
"5093";81,6693895621333;128,030078644777;1,24403786659241;0,902636955806337;45;500;501;0,298794316118797
"5094";86,7099788577192;133,070667940363;1,26658606529236;0,909928354809945;46;500;501;0,29703811666114
"5095";94,0384227832262;140,39911186587;1,30296683311462;0,915477796954146;47;500;501;0,294997106613654
"5096";105,860911626539;152,221600709183;1,34408402442932;0,920015656482581;48;500;501;0,291469138045561
"5097";113,37448369755;159,735172780195;1,30565810203552;0,92147436470063;49;500;501;0,288281463284452
"5098";123,807329803333;170,168018885977;1,28479409217834;0,918374504161447;50;500;501;0,284824340067748
"5099";130,2337092791;176,594398361744;1,32999300956726;0,918152524140931;51;500;501;0,28245505854607
"5100";139,058331749461;185,419020832105;1,29566216468811;0,924668041466903;52;500;501;0,280445712123315
"5101";144,571235589601;190,931924672246;1,25336217880249;0,92105964889055;53;500;501;0,278257090187108
"5102";144,166078360147;190,526767442791;1,26567316055298;0,916232943575885;54;500;501;0,276631339654975
"5103";151,899685701527;198,260374784171;1,34635519981384;0,918889455900809;55;500;501;0,276378940755702
"5104";158,796178855057;205,156867937701;1,4327929019928;0,917316653483572;56;500;501;0,27533184124932
"5105";165,702980655207;212,063669737851;1,47219395637512;0,91804151334056;57;500;501;0,273129873516174
"5106";170,61509974096;216,975788823604;1,62796115875244;0,915906301729882;58;500;501;0,271343598888066
"5107";169,483236659085;215,843925741729;1,39122486114502;0,9174080019844;59;500;501;0,269204758735086
"5108";177,265735525763;223,626424608407;1,43137788772583;0,912479292680085;60;500;501;0,265768595537929
"5109";182,604132538668;228,964821621313;1,45395278930664;0,909268176653343;61;500;501;0,263679710850014
"5110";191,10247648416;237,463165566804;1,46629595756531;0,909646917541777;62;500;501;0,262020175419324
"5111";199,130706966041;245,491396048685;1,54296398162842;0,912125536087671;63;500;501;0,261215732068842
"5112";205,077880605278;251,438569687923;1,48921489715576;0,901043425683327;64;500;501;0,258761857149749
"5113";212,596386692174;258,957075774819;1,47781491279602;0,899926260836908;65;500;501;0,25608625484455
"5114";219,188642310033;265,549331392677;1,46467399597168;0,898398243605921;66;500;501;0,254715850057998
"5115";222,174018447355;268,534707529999;1,55724096298218;0,905024540898638;67;500;501;0,252395387379881
"5116";233,229257353545;279,589946436189;1,89760088920593;0,904349526164455;68;500;501;0,250372898751815
"5117";237,453963146554;283,814652229198;1,75814080238342;0,899230045278798;69;500;501;0,247448631511758
"5118";242,971500495155;289,332189577799;1,58553600311279;0,900975693368338;70;500;501;0,245990890131106
"5119";251,1268228918;297,487511974444;1,82240986824036;0,902719776685522;71;500;501;0,244754278317724
"5120";258,951473365676;305,31216244832;1,75041604042053;0,905812247071768;72;500;501;0,242960815251063
"5121";265,836176222087;312,196865304731;1,71602988243103;0,905218062293965;73;500;501;0,241900665419454
"5122";273,690857488809;320,051546571453;1,80049300193787;0,904048199018601;74;500;501;0,239680918165007
"5123";277,076084576371;323,436773659015;1,85613584518433;0,901486890263181;75;500;501;0,238507031554064
"5124";286,697245350092;333,057934432736;1,94959902763367;0,913695302790322;76;500;501;0,236256848203143
"5125";295,640948923622;342,001638006266;1,9332480430603;0,912663235820355;77;500;501;0,234036633064906
"5126";304,829214962684;351,189904045328;1,9004819393158;0,906884724335965;78;500;501;0,230686079664107
"5127";310,986008592636;357,34669767528;1,93015885353088;0,904260134678404;79;500;501;0,228667500118625
"5128";319,502497835544;365,863186918188;1,98067688941956;0,900816042079889;80;500;501;0,22636350418944
"5129";330,343425870435;376,704114953079;2,07122611999512;0,904741264759791;81;500;501;0,2239004995423
"5130";341,492229994441;387,852919077085;2,21068096160889;0,905368036040647;82;500;501;0,221562103198145
"5131";351,10599290826;397,466681990904;2,21369004249573;0,900592137209429;83;500;501;0,21875658137215
"5132";361,092697360861;407,453386443505;2,54946684837341;0,899365148286236;84;500;501;0,216261868087044
"5133";370,322304231309;416,682993313953;2,46669793128967;0,889483972190678;85;500;501;0,215072471584739
"5134";380,108285968349;426,468975050993;2,26575303077698;0,899923462460025;86;500;501;0,212453190347125
"5135";389,513334192714;435,874023275358;2,28647303581238;0,898221102213083;87;500;501;0,208959479494306
"5136";398,41971824621;444,780407328855;2,13051509857178;0,906551943706794;88;500;501;0,206412874123168
"5137";408,437751810685;454,798440893329;2,75620985031128;0,912161096980632;89;500;501;0,204255492777489
"5138";416,299990320903;462,660679403547;2,33046507835388;0,915563472023316;90;500;501;0,202202317010203
"5139";426,303543586213;472,664232668857;2,31702899932861;0,917545173146239;91;500;501;0,19914602887963
"5140";435,240058121409;481,600747204053;2,15188193321228;0,920625941291056;92;500;501;0,196451664074173
"5141";441,461460242934;487,822149325578;2,52772784233093;0,924965046420817;93;500;501;0,193384001426267
"5142";451,393000570187;497,753689652831;2,37654685974121;0,932572192119948;94;500;501;0,191021956546542
"5143";458,68359485498;505,044283937624;2,24215078353882;0,931873160873073;95;500;501;0,189439735251832
"5144";467,512294031663;513,872983114308;2,20802903175354;0,93153944674247;96;500;501;0,187780146316368
"5145";476,48287321609;522,843562298734;2,46399688720703;0,932248135564082;97;500;501;0,185612319493089
"5146";481,635977598785;527,99666668143;2,30872702598572;0,931786778297321;98;500;501;0,183569460266778
"5147";489,08672354566;535,447412628304;2,43266892433167;0,933559379764139;99;500;501;0,180995126738984
"5148";497,231101613397;543,591790696041;2,45857000350952;0,932801691833019;100;500;501;0,178663923603501
"5149";-32,0459304138482;14,3147586687959;0,884721040725708;0,806492185220842;2;500;1001;0,378717091827668
"5150";-35,6232225482534;10,7374665343907;0,925559997558594;0,829572157304284;3;500;1001;0,404126847967116
"5151";-86,9062912690822;-40,5456021864381;0,924828052520752;0,853514357323749;4;500;1001;0,381176475438404
"5152";-108,015527899099;-61,6548388164548;0,930167198181152;0,874984307328166;5;500;1001;0,376567997082716
"5153";-166,228579661096;-119,867890578452;0,939480066299438;0,903575904222843;6;500;1001;0,362883828373959
"5154";-146,916229905341;-100,555540822696;0,929141998291016;0,898306904997636;7;500;1001;0,357354469038963
"5155";-133,731734920439;-87,3710458377951;0,939460039138794;0,903707923696709;8;500;1001;0,344441907350806
"5156";-128,00010911597;-81,6394200333261;0,966253995895386;0,909777603067042;9;500;1001;0,33608816610375
"5157";-141,355038627381;-94,994349544737;0,957472801208496;0,912453629617398;10;500;1001;0,335146397908506
"5158";-146,389294894386;-100,028605811742;0,980983018875122;0,920548210087878;11;500;1001;0,323670327186374
"5159";-121,649090510953;-75,2884014283091;0,985432147979736;0,907684360701117;12;500;1001;0,317193518539336
"5160";-119,651524865364;-73,2908357827202;0,988879919052124;0,906096913138873;13;500;1001;0,312433683140232
"5161";-105,633302004625;-59,2726129219811;1,01604199409485;0,905961056187409;14;500;1001;0,306881937052323
"5162";-93,5638534077075;-47,2031643250634;1,00420784950256;0,899939484470176;15;500;1001;0,30222210578222
"5163";-73,6042843021734;-27,2435952195293;0,994139909744263;0,901342135270028;16;500;1001;0,302878971319433
"5164";-60,6474578602651;-14,286768777621;1,01422810554504;0,899580583539967;17;500;1001;0,29857855167796
"5165";-49,2167462935024;-2,85605721085831;1,02073287963867;0,900865174462249;18;500;1001;0,291451223994757
"5166";-41,3957316392273;4,96495744341676;1,0425751209259;0,898257390347522;19;500;1001;0,287230412798542
"5167";-30,9045117631797;15,4561773194644;1,03856706619263;0,894992657988885;20;500;1001;0,285849948439037
"5168";-19,3828279451201;26,977861137524;1,04201698303223;0,881830311417601;21;500;1001;0,286091319395612
"5169";-18,1252254564768;28,2354636261673;1,05264806747437;0,88221585867901;22;500;1001;0,285779735271623
"5170";-2,39981865114856;43,9608704314955;1,08112096786499;0,879678107010915;23;500;1001;0,282363094035351
"5171";16,5626197783364;62,9233088609805;1,05513691902161;0,886175510930145;24;500;1001;0,281109715425933
"5172";28,1040578013024;74,4647468839465;1,07327485084534;0,888817428769044;25;500;1001;0,279614896173858
"5173";29,5491915493975;75,9098806320416;1,09418702125549;0,892340737678596;26;500;1001;0,2801955624133
"5174";45,654421457822;92,0151105404661;1,08829808235168;0,89285978732186;27;500;1001;0,282649062096956
"5175";55,8286670392205;102,189356121865;1,10642218589783;0,891386527050305;28;500;1001;0,282414283038021
"5176";64,6127989655223;110,973488048166;1,11709094047546;0,898168350408914;29;500;1001;0,28245103741911
"5177";78,0764885297808;124,437177612425;1,15189695358276;0,897427361745719;30;500;1001;0,282884219346106
"5178";81,8591790625186;128,219868145163;1,34204697608948;0,888719162598978;31;500;1001;0,280855780243913
"5179";99,3181017763516;145,678790858996;1,1452579498291;0,890082196828617;32;500;1001;0,278496049721995
"5180";111,437654315271;157,798343397915;1,19069194793701;0,896404024845374;33;500;1001;0,277674841394032
"5181";124,833891736968;171,194580819612;1,20899796485901;0,895813604033445;34;500;1001;0,275607902556117
"5182";132,322775922732;178,683465005376;1,16211819648743;0,89289074971065;35;500;1001;0,27444378713558
"5183";145,031297777362;191,391986860006;1,16616296768188;0,888782593366426;36;500;1001;0,274371972149578
"5184";153,942480988321;200,303170070966;1,16306614875793;0,894273653752461;37;500;1001;0,271994512279054
"5185";166,662009452587;213,022698535231;1,2214241027832;0,903608357900977;38;500;1001;0,271015370062761
"5186";179,099703377566;225,46039246021;1,17981195449829;0,90890053851867;39;500;1001;0,269774397012855
