"AIC" "BIC" "time" "rho" "knn" "obsSample" "seed" "moran" "direct" "indirect" "total" "AICsem" "BICsem" "lambda"
-467.244783372442 -446.171742880331 0.676224946975708 0.759759424825723 5 500 701 0.922106344003506 -0.0240492322099821 0.0056414391577439 -0.0184077930522382 -467.808567631781 -450.950135238093 0.761191074370623
-451.126618730767 -430.053578238656 0.68812084197998 0.766504785005431 6 500 701 0.916284295735786 -0.0246624936410274 0.00620905468443867 -0.0184534389565888 -451.253293262899 -434.39486086921 0.76850638127785
-435.625099803105 -414.552059310994 0.678194999694824 0.761355626194433 7 500 701 0.912910775856504 -0.0255007210713348 0.00707820980865985 -0.018422511262675 -435.047141332843 -418.188708939155 0.763615207354513
-432.235759196174 -411.162718704063 0.691886901855469 0.773421238584661 8 500 701 0.909087795728869 -0.0267446327412506 0.00826056133911231 -0.0184840714021383 -430.545102289927 -413.686669896238 0.776511350781878
-455.103471302154 -434.030430810043 0.706063032150269 0.801876055168339 9 500 701 0.910600570466723 -0.0253905030272967 0.0067971760628302 -0.0185933269644665 -454.339333703643 -437.480901309954 0.805367931989779
-474.057825780053 -452.984785287942 0.724086999893188 0.822002632787457 10 500 701 0.91141718575702 -0.024442029989798 0.00574589696692833 -0.0186961330228696 -473.914719538729 -457.05628714504 0.825560917958444
-486.611129653763 -465.538089161652 0.723346948623657 0.835598487624341 11 500 701 0.911638337498675 -0.0240462026057453 0.00531875848223535 -0.01872744412351 -486.64451787541 -469.786085481721 0.839393838872976
-480.881480895883 -459.808440403772 0.715080976486206 0.838866937095563 12 500 701 0.908510013965153 -0.0234529617651943 0.00457655825208123 -0.0188764035131131 -481.354821599019 -464.49638920533 0.842687318770762
-493.436039640001 -472.36299914789 0.716192960739136 0.850639073646839 13 500 701 0.909116146803842 -0.0225523263980428 0.00361142530149133 -0.0189409010965515 -494.460763022736 -477.602330629047 0.853862599586314
-485.492337019509 -464.419296527398 0.72093391418457 0.850060957528385 14 500 701 0.905969543189335 -0.0224490650052648 0.00337865219811443 -0.0190704128071503 -486.587459116621 -469.729026722932 0.853547347183939
-466.419912729837 -445.346872237726 0.847841024398804 0.838806634296434 15 500 701 0.904109127386152 -0.0218964761534394 0.0029237676354574 -0.018972708517982 -467.682956429467 -450.824524035779 0.841800180454929
-451.251932749211 -430.1788922571 0.757833003997803 0.82839533121108 16 500 701 0.903263325448751 -0.0220906561940713 0.00331988810233457 -0.0187707680917367 -452.217477761558 -435.359045367869 0.831704299416241
-446.096084738292 -425.023044246181 0.689922094345093 0.827891545427225 17 500 701 0.902488347196395 -0.0216025953026239 0.00286572120064085 -0.0187368741019831 -447.297778317966 -430.439345924277 0.830823435103311
-440.04093047138 -418.967889979269 0.709130048751831 0.825563270570171 18 500 701 0.901990544125456 -0.0213978251732251 0.00273534590371624 -0.0186624792695089 -441.29872252157 -424.440290127882 0.82832895205852
-436.841048620258 -415.768008128147 0.689340829849243 0.826634693554481 19 500 701 0.900668461928497 -0.0212366470814783 0.0025294121912776 -0.0187072348902007 -438.202364890988 -421.343932497299 0.82938596069409
-435.678432612805 -414.605392120694 0.78938102722168 0.839048878391912 20 500 701 0.896733169390585 -0.0209276931477698 0.00230248438061462 -0.0186252087671552 -437.204916942033 -420.346484548344 0.841307378384378
-448.316008671788 -427.242968179677 0.724915981292725 0.859412215812795 21 500 701 0.894594418282724 -0.0202411501586424 0.00174350247869897 -0.0184976476799435 -450.093224645618 -433.234792251929 0.860739247575789
-447.125629535471 -426.05258904336 0.767027854919434 0.867055009463795 22 500 701 0.890629102892457 -0.0196094600105036 0.00115713973356667 -0.018452320276937 -449.049341036133 -432.190908642444 0.867682125357141
-455.374527087915 -434.301486595804 0.961248874664307 0.877359026971598 23 500 701 0.889571939279317 -0.0186814131109373 0.000341202006072742 -0.0183402111048646 -457.37447863695 -440.516046243261 0.877349796329495
-450.078873226634 -429.005832734523 0.737881898880005 0.878465613893648 24 500 701 0.886290869753248 -0.0181441223775009 -0.000131282598018763 -0.0182754049755197 -452.053172514698 -435.19474012101 0.878372283934145
-446.853985557141 -425.78094506503 0.835531949996948 0.879842593839291 25 500 701 0.883103141337481 -0.017602414495333 -0.000750384180774454 -0.0183527986761075 -448.715720961854 -431.857288568165 0.879894888412419
-441.366578460961 -420.293537968851 0.76439905166626 0.878559282942334 26 500 701 0.880055115986081 -0.0172155834929424 -0.00114689961686098 -0.0183624831098034 -443.107466172858 -426.249033779169 0.879028101447797
-438.821240692266 -417.748200200155 0.827913045883179 0.88018103468972 27 500 701 0.877109091955979 -0.0167482719744236 -0.00172493669279494 -0.0184732086672186 -440.298716520528 -423.440284126839 0.881433419436477
-436.242252026569 -415.169211534458 0.885216951370239 0.880404315306052 28 500 701 0.874281985156197 -0.0164556834032286 -0.00210408749693067 -0.0185597709001593 -437.500202743367 -420.641770349679 0.882469566666455
-432.985790119135 -411.912749627024 0.723067998886108 0.880420786805584 29 500 701 0.87187284960669 -0.0162963514643464 -0.0022812705041468 -0.0185776219684932 -434.115861597295 -417.257429203607 0.883106236862805
-430.377301996423 -409.304261504312 0.751146793365479 0.880649256185376 30 500 701 0.869427592077325 -0.0161143997369543 -0.00251937784840086 -0.0186337775853551 -431.339633813996 -414.481201420307 0.884128711061983
-423.845662099165 -402.772621607054 0.757932186126709 0.876398973378415 31 500 701 0.867598531201759 -0.016156422798789 -0.0023316080375209 -0.0184880308363099 -424.928783719628 -408.070351325939 0.880134256364699
-420.813343398587 -399.740302906476 0.778612852096558 0.875925967908383 32 500 701 0.865837583539313 -0.0159401054196112 -0.00258073966308777 -0.018520845082699 -421.706965335668 -404.848532941979 0.8807671325947
-418.843669600497 -397.770629108387 0.755016803741455 0.876610501898485 33 500 701 0.863366058154333 -0.0158752400451854 -0.00271573838517495 -0.0185909784303603 -419.620208980209 -402.76177658652 0.882050401963801
-410.9646434474 -389.891602955289 0.754977941513062 0.870773279085652 34 500 701 0.86158367220367 -0.0159493739883611 -0.00249163216368561 -0.0184410061520467 -411.903648812161 -395.045216418473 0.876313152966192
-408.668599977762 -387.595559485652 1.07399392127991 0.87005092987158 35 500 701 0.859508261169385 -0.0158464990156172 -0.00266756058513693 -0.0185140596007541 -409.452228374075 -392.593795980387 0.876390823999705
-406.794700580477 -385.721660088366 0.761929988861084 0.870327067166395 36 500 701 0.85728002531033 -0.0157888725655604 -0.00276731467247102 -0.0185561872380315 -407.483333934531 -390.624901540842 0.877218086952701
-404.814368078352 -383.741327586241 0.924540996551514 0.869911765146455 37 500 701 0.855417018798964 -0.0157031417449167 -0.00287603991632449 -0.0185791816612412 -405.400969881879 -388.54253748819 0.877581674151337
-405.219775745937 -384.146735253826 0.987130880355835 0.872885731353282 38 500 701 0.852892650441746 -0.0155372004687723 -0.00319806123133434 -0.0187352617001066 -405.511005584836 -388.652573191147 0.881804210656827
-404.159910485094 -383.086869992983 0.982208967208862 0.874160874786792 39 500 701 0.850588986779771 -0.01548945663866 -0.00331178620512361 -0.0188012428437837 -404.341072084035 -387.482639690347 0.883644583548003
-401.747088583048 -380.674048090937 0.785475969314575 0.882086013406363 40 500 701 0.845713264100102 -0.015594271776357 -0.00320910319083735 -0.0188033749671943 -402.098691463248 -385.240259069559 0.891031179459749
-402.800741732856 -381.727701240745 0.786882877349854 0.891574982941439 41 500 701 0.840613414321562 -0.0155808978835071 -0.00341633911170449 -0.0189972369952116 -403.027947152319 -386.16951475863 0.900550406830093
-402.330438160324 -381.257397668213 0.778126955032349 0.899000670254278 42 500 701 0.834750774020021 -0.015617200925702 -0.00356447239487867 -0.0191816733205807 -402.464865381074 -385.606432987386 0.907623276904404
-399.349564761946 -378.276524269835 0.792557954788208 0.902981921772943 43 500 701 0.829583184917083 -0.0157416425145488 -0.00344934253632208 -0.0191909850508709 -399.602262936036 -382.743830542348 0.910721484892397
-393.249708991181 -372.17666849907 0.796030044555664 0.903972947376141 44 500 701 0.824681333457538 -0.0159304414323176 -0.00313880071913021 -0.0190692421514478 -393.760739622058 -376.902307228369 0.910594097357008
-389.041076784909 -367.968036292798 0.810394048690796 0.905454636752575 45 500 701 0.819806170388191 -0.016137056097447 -0.00284241448552881 -0.0189794705829758 -389.767881595459 -372.90944920177 0.910954612942562
-385.079879994563 -364.006839502453 0.821152925491333 0.906259693157273 46 500 701 0.815107668465081 -0.0163345469509314 -0.00257255584470718 -0.0189071027956386 -385.980194077413 -369.121761683724 0.910794327472116
-378.176179186231 -357.10313869412 0.818112850189209 0.904041839631758 47 500 701 0.810382230659613 -0.0165664850760413 -0.00215749715206991 -0.0187239822281112 -379.335258955913 -362.476826562224 0.907492100926068
-373.235356691306 -352.162316199195 0.807723045349121 0.903566170585189 48 500 701 0.805916289663724 -0.0167532482237895 -0.0018308634833235 -0.018584111707113 -374.570758339375 -357.712325945686 0.906175939694985
-368.064386927 -346.991346434889 0.817803144454956 0.901305893996253 49 500 701 0.802748547261927 -0.0167526198067102 -0.00181433175318166 -0.0185669515598918 -369.422477882761 -352.564045489072 0.903975921078412
-366.425859896724 -345.352819404613 0.820391893386841 0.903008364950918 50 500 701 0.799377936180859 -0.0168171697986143 -0.00171298990343259 -0.0185301597020468 -367.826978727155 -350.968546333466 0.905428634690817
-1418.25104810961 -1397.1780076175 0.810554981231689 0.594280766705838 2 500 751 0.986626484564199 -0.0154767808829828 0.000578206949351543 -0.0148985739336312 -1420.17314889222 -1403.31471649853 0.594240384887206
-1463.07783478175 -1442.00479428964 0.647114992141724 0.671854495955267 3 500 751 0.986855426329044 -0.0151895488738275 0.000317911769044119 -0.0148716371047834 -1465.05392009527 -1448.19548770158 0.671988004528039
-1482.51222867411 -1461.439188182 0.647986888885498 0.705252894934826 4 500 751 0.98597487642288 -0.0149631020678633 8.72619843939239e-05 -0.0148758400834694 -1484.51008603418 -1467.65165364049 0.705310807122359
-1505.29632808522 -1484.22328759311 0.644034862518311 0.739204846142234 5 500 751 0.985106877562638 -0.0157984088508853 0.000917043640949302 -0.0148813652099359 -1507.01037834216 -1490.15194594847 0.739698609287511
-1527.09243789302 -1506.01939740091 0.678930044174194 0.768667174550578 6 500 751 0.984676720882839 -0.0156741313744962 0.000786490135339818 -0.0148876412391564 -1528.85631112919 -1511.9978787355 0.769146451075036
-1537.60858798822 -1516.5355474961 0.684551000595093 0.784717588753602 7 500 751 0.984258789567789 -0.0153027057997997 0.000402844507381411 -0.0148998612924183 -1539.54083441925 -1522.68240202556 0.785004506936516
-1543.76265026172 -1522.68960976961 0.715090990066528 0.793070003685644 8 500 751 0.983074377874499 -0.0161449705671625 0.00123392462150742 -0.0149110459456551 -1545.03639767627 -1528.17796528258 0.793959383135298
-1548.35669596318 -1527.28365547107 0.712095975875854 0.801583127585787 9 500 751 0.983190949055778 -0.0161591030105884 0.00128754627408234 -0.014871556736506 -1549.48597731801 -1532.62754492432 0.802514314952544
-1553.59018476702 -1532.51714427491 0.694144010543823 0.807785792034306 10 500 751 0.982864378984051 -0.016319178619119 0.00146593325489457 -0.0148532453642245 -1554.37067348858 -1537.51224109489 0.808820118056417
-1556.48673577324 -1535.41369528113 0.714091062545776 0.813766758556581 11 500 751 0.981847959998088 -0.0165854929048277 0.00171794166979433 -0.0148675512350334 -1556.66223789811 -1539.80380550443 0.815190069634099
-1559.79981912516 -1538.72677863305 0.678159952163696 0.819023574001142 12 500 751 0.981130347976724 -0.0165752203075677 0.00172180916333125 -0.0148534111442365 -1559.80964137258 -1542.95120897889 0.820781849031049
-1560.59174208959 -1539.51870159748 0.682858943939209 0.821740214183291 13 500 751 0.980753235488963 -0.0167776655085193 0.00194251768887474 -0.0148351478196446 -1559.90608697421 -1543.04765458052 0.82367812385106
-1568.02942965126 -1546.95638915915 0.784901857376099 0.830141709595891 14 500 751 0.980006396490272 -0.0169041431623446 0.00206779721672243 -0.0148363459456222 -1566.81681695893 -1549.95838456524 0.832636202356595
-1572.17729300259 -1551.10425251048 0.879860877990723 0.835375244021942 15 500 751 0.979421152689209 -0.017073656222781 0.00227740898300928 -0.0147962472397717 -1570.1164795243 -1553.25804713061 0.838570132475519
-1575.63358217178 -1554.56054167967 0.918700933456421 0.840377207477551 16 500 751 0.978465432322325 -0.0170127596804597 0.00218431152380544 -0.0148284481566542 -1573.73971701848 -1556.88128462479 0.844122673739249
-1576.88785520621 -1555.8148147141 0.811872959136963 0.842477361794126 17 500 751 0.978760117180668 -0.0168272513137834 0.0020438949647605 -0.0147833563490229 -1575.33403545444 -1558.47560306075 0.845824498752344
-1575.49050690179 -1554.41746640968 0.700308084487915 0.843619594726577 18 500 751 0.978358869194653 -0.0167488177914215 0.00197799703619338 -0.0147708207552282 -1574.05435168302 -1557.19591928933 0.847051531736097
-1573.79191582781 -1552.71887533569 0.710836887359619 0.84565940468161 19 500 751 0.97809655339182 -0.0167416759339014 0.00198476303337927 -0.0147569129005221 -1572.32536361305 -1555.46693121936 0.849254628480371
-1570.68896402656 -1549.61592353445 0.725103855133057 0.865309201739 20 500 751 0.973830629477622 -0.0149611776898262 0.00040420821621898 -0.0145569694736073 -1572.64768652842 -1555.78925413473 0.865081263269438
-1563.65265610722 -1542.57961561511 0.72805380821228 0.872788322568279 21 500 751 0.96998467343109 -0.0140254785576976 -0.000493518741410381 -0.0145189972991079 -1565.14996509125 -1548.29153269757 0.87527049577086
-1564.44929565572 -1543.37625516361 0.721076965332031 0.885178855994076 22 500 751 0.96515846590933 -0.0138900695046344 -0.000441307643580453 -0.0143313771482148 -1565.84219055778 -1548.98375816409 0.889034221232693
-1559.24361675264 -1538.17057626053 0.733054161071777 0.890857556787845 23 500 751 0.961639475746709 -0.0132857521975779 -0.000984953980519119 -0.014270706178097 -1559.40398393532 -1542.54555154163 0.90160007167555
-1550.00999679518 -1528.93695630307 0.732486009597778 0.89234869484538 24 500 751 0.957856217277255 -0.0130359554304107 -0.00123890576438703 -0.0142748611947977 -1549.40770204784 -1532.54926965415 0.908115865865579
-1551.38397251678 -1530.31093202466 0.756525993347168 0.89798621377055 25 500 751 0.954590433425488 -0.0129206703984461 -0.00128011981441409 -0.0142007902128602 -1550.47926716933 -1533.62083477564 0.916313920216187
-1542.36943546429 -1521.29639497217 0.837687015533447 0.901011059352055 26 500 751 0.950664229490694 -0.0130333625558659 -0.00103910674969171 -0.0140724693055576 -1542.08328633086 -1525.22485393717 0.917501215502432
-1537.27870472423 -1516.20566423212 0.962669849395752 0.903443249436023 27 500 751 0.948119371800986 -0.0130665497963725 -0.000863616097328095 -0.0139301658937006 -1537.3903957653 -1520.53196337161 0.9190852910707
-1529.03668254648 -1507.96364205437 1.0839900970459 0.902413141272537 28 500 751 0.946037961318389 -0.0129678019412028 -0.000959524792995997 -0.0139273267341987 -1528.98128813907 -1512.12285574538 0.92018320502643
-1525.00551900493 -1503.93247851282 0.801255941390991 0.902523156807665 29 500 751 0.943624460057262 -0.0128686299477968 -0.00109426849680522 -0.0139628984446021 -1524.6381213139 -1507.77968892021 0.922716218929651
-1521.60029282332 -1500.52725233121 0.77201509475708 0.904072053117098 30 500 751 0.939814626362603 -0.0129014528364846 -0.00109777107994436 -0.013999223916429 -1521.17587555052 -1504.31744315683 0.924366344623409
-1515.03076373099 -1493.95772323888 0.769146919250488 0.902083287929648 31 500 751 0.937270792675642 -0.012823035147922 -0.00129636891240312 -0.0141194040603251 -1514.15415784749 -1497.29572545381 0.925299915999089
-1514.49690325044 -1493.42386275833 0.775864839553833 0.903256738401274 32 500 751 0.934839939857173 -0.0127567950977211 -0.00139766398109329 -0.0141544590788143 -1513.34927931762 -1496.49084692393 0.928098886397617
-1508.8878897455 -1487.81484925338 0.748507976531982 0.902908687060849 33 500 751 0.932627653858619 -0.0128128726468403 -0.00127069556970136 -0.0140835682165416 -1508.16371875219 -1491.3052863585 0.926421137828201
-1503.09103084854 -1482.01799035643 0.76501989364624 0.903072083328196 34 500 751 0.929663074884903 -0.0130073402294858 -0.00099145612775923 -0.013998796357245 -1503.05707276971 -1486.19864037602 0.922783920104119
-1498.81672254043 -1477.74368204832 0.790556192398071 0.902358940968898 35 500 751 0.927618859976118 -0.0129953696368697 -0.00102000402560287 -0.0140153736624725 -1498.76295568323 -1481.90452328954 0.922609193302191
-1495.99671434473 -1474.92367385262 0.770437955856323 0.902193858587036 36 500 751 0.925488219399199 -0.0130381856033486 -0.000971990379713386 -0.014010175983062 -1496.06509107325 -1479.20665867956 0.921827313245089
-1494.9924851525 -1473.91944466039 0.871984958648682 0.902750627201049 37 500 751 0.923057731888297 -0.0129999084295947 -0.00106734488336363 -0.0140672533129583 -1494.83934564381 -1477.98091325012 0.923749335854636
-1493.7393886706 -1472.66634817849 0.812624931335449 0.902820232963661 38 500 751 0.920501194566485 -0.0129298447228339 -0.00122579328463354 -0.0141556380074674 -1493.22217426848 -1476.36374187479 0.926063569801389
-1491.49878544467 -1470.42574495255 0.812644958496094 0.901523668652736 39 500 751 0.917676077992385 -0.0128486804900179 -0.00147738179163871 -0.0143260622816566 -1490.38381508583 -1473.52538269214 0.928134914864768
-1490.31132560058 -1469.23828510847 0.951118946075439 0.904883509322484 40 500 751 0.911672272482034 -0.0127698443063186 -0.00170964576358598 -0.0144794900699045 -1488.52868324129 -1471.6702508476 0.934220425162093
-1488.32877991235 -1467.25573942024 0.836765050888062 0.908145818242792 41 500 751 0.906598482010343 -0.0127718376720642 -0.00174810897685247 -0.0145199466489167 -1486.43201852653 -1469.57358613284 0.937618160928721
-1482.75999920081 -1461.6869587087 0.836796998977661 0.909660300364131 42 500 751 0.900608574947785 -0.0127938889830144 -0.00182352633212922 -0.0146174153151436 -1480.67326338353 -1463.81483098984 0.939474366378071
-1479.08833532406 -1458.01529483195 0.859638929367065 0.910490041145485 43 500 751 0.895004244019289 -0.0128236363482106 -0.00188392003081865 -0.0147075563790293 -1476.86016948833 -1460.00173709464 0.940533331294261
-1479.31578175459 -1458.24274126248 0.844789981842041 0.912985704902821 44 500 751 0.889928035945109 -0.012830255077374 -0.00193271289427827 -0.0147629679716523 -1476.89817894989 -1460.0397465562 0.943072289832415
-1477.7070371433 -1456.63399665119 0.840786933898926 0.915208494643793 45 500 751 0.884730139216348 -0.0128855027243006 -0.00189155483522153 -0.0147770575595221 -1475.35581416024 -1458.49738176656 0.944249822386249
-1476.55779996146 -1455.48475946935 0.876656055450439 0.917344784026553 46 500 751 0.878846192542528 -0.0129068550142166 -0.00197505469190852 -0.0148819097061251 -1473.92528467291 -1457.06685227922 0.946406251701035
-1475.0579131838 -1453.98487269169 0.855751037597656 0.920184060681506 47 500 751 0.873484632891294 -0.0129331706283816 -0.00200184507978973 -0.0149350157081713 -1472.26166657205 -1455.40323417836 0.948707090810928
-1473.22722072216 -1452.15418023005 0.874619007110596 0.922851918013935 48 500 751 0.868265458733868 -0.013028146624723 -0.00185008128147187 -0.0148782279061949 -1470.73183860406 -1453.87340621037 0.949237613226007
-1475.18593527016 -1454.11289477805 0.845706939697266 0.925781075741863 49 500 751 0.863089241170658 -0.0129773133720109 -0.00207346634676245 -0.0150507797187733 -1471.9405499951 -1455.08211760141 0.953334036321555
-1476.42306515162 -1455.35002465951 0.83372688293457 0.927557611791208 50 500 751 0.857834199093066 -0.0129503634551014 -0.00226562173592376 -0.0152159851910251 -1472.56521586402 -1455.70678347033 0.95584982717189
-37.8137355670482 -16.7406950749373 0.669211149215698 0.714024546570405 2 500 801 0.972499878969953 -0.0252365881476391 0.00269350623730614 -0.022543081910333 -39.6935976865449 -22.8351652928562 0.713844673152844
-131.548300573459 -110.475260081349 0.660020112991333 0.80944188882826 3 500 801 0.958700013949469 -0.0269448763967775 0.0040100746407819 -0.0229348017559956 -133.203606481932 -116.345174088243 0.809266201447646
-106.408067748193 -85.3350272560824 0.656286001205444 0.813671593396071 4 500 801 0.955067804644866 -0.0296852938354333 0.0069716942579257 -0.0227135995775076 -107.349702111195 -90.4912697175067 0.813118078482229
-117.565525759342 -96.492485267231 0.668169975280762 0.823079992264468 5 500 801 0.959718569669033 -0.0305489898817471 0.00857502390499791 -0.0219739659767491 -117.822171853287 -100.963739459598 0.822010125115054
-155.835984817944 -134.762944325833 0.662235975265503 0.850793872148545 6 500 801 0.957229850122485 -0.0304983882466347 0.00859558289960717 -0.0219028053470275 -155.862455614744 -139.004023221055 0.849831003440144
-174.892034536281 -153.81899404417 0.666203022003174 0.861076868439065 7 500 801 0.960343701644639 -0.0299359269678921 0.00869936783909755 -0.0212365591287945 -174.69904743441 -157.840615040722 0.85976105591125
-167.609034952656 -146.535994460545 0.676194906234741 0.867219911472899 8 500 801 0.954701647156187 -0.0301917724047564 0.008640306188605 -0.0215514662161514 -167.343727170319 -150.48529477663 0.866290521635348
-136.814640846363 -115.741600354252 0.677190065383911 0.861599435089412 9 500 801 0.950372791142913 -0.0308266303145704 0.00908978656708154 -0.0217368437474889 -136.2564658073 -119.398033413612 0.860838873899026
-159.587959229914 -138.514918737803 0.672047853469849 0.876039442749543 10 500 801 0.94884485610781 -0.0292100965872703 0.00752106522377352 -0.0216890313634967 -159.847267067648 -142.988834673959 0.875737869636996
-155.666760779029 -134.593720286918 0.670210838317871 0.878985249540738 11 500 801 0.947056392125639 -0.0287909191240955 0.00716790009927937 -0.0216230190248162 -156.041199168482 -139.182766774793 0.878808337492087
-143.016391423123 -121.943350931012 0.667901039123535 0.874828814785366 12 500 801 0.947033746976524 -0.0281120425478621 0.00658536150053574 -0.0215266810473263 -143.589724197473 -126.731291803784 0.874483256090634
-136.378908848965 -115.305868356854 0.673191070556641 0.875765360637115 13 500 801 0.945128900867974 -0.0280361304180462 0.00645466334112841 -0.0215814670769178 -136.960696214238 -120.102263820549 0.875546483712471
-105.302399055405 -84.2293585632943 0.673240900039673 0.870981418890326 14 500 801 0.938806061604546 -0.0296514150295394 0.00765661484248524 -0.0219948001870541 -105.232664938026 -88.3742325443374 0.871215523663222
-101.291686615036 -80.2186461229254 0.683137178421021 0.870676385110217 15 500 801 0.938298540158257 -0.0300660137997307 0.00813602422385602 -0.0219299895758747 -100.87825269861 -84.0198203049213 0.870910433959528
-106.97933037561 -85.9062898834989 0.67519998550415 0.874040954180775 16 500 801 0.938896325453725 -0.0295292601461375 0.00775970246633773 -0.0217695576797998 -106.722136686706 -89.8637042930173 0.874261585270825
-91.6480273757994 -70.5749868836884 0.675738096237183 0.870580652760469 17 500 801 0.936594722056001 -0.0298250667671743 0.00793602262911673 -0.0218890441380576 -91.1918645692637 -74.333432175575 0.8709929538528
-75.6793469015732 -54.6063064094622 0.679218053817749 0.868318857384216 18 500 801 0.93282696193314 -0.0300263211238436 0.00785425150601924 -0.0221720696178244 -75.2241910881448 -58.3657586944561 0.869137939206938
-72.6500184178366 -51.5769779257257 0.682184934616089 0.868482738260183 19 500 801 0.932315417050976 -0.0296994026360858 0.00749031194420959 -0.0222090906918762 -72.3789794588782 -55.5205470651895 0.869399866655562
-77.377702707014 -56.3046622149031 0.689626932144165 0.886095188650811 20 500 801 0.928211562544535 -0.0277061736274754 0.00562015577880957 -0.0220860178486658 -78.3236203651059 -61.4651879714171 0.887151237308456
-89.0600994208036 -67.9870589286926 0.699089050292969 0.903928658987697 21 500 801 0.925768036708459 -0.0252176227648854 0.00375610610084029 -0.0214615166640451 -90.7691837096627 -73.910751315974 0.904367152136754
-85.114532579645 -64.0414920875341 0.713712930679321 0.912221681262921 22 500 801 0.92211673346553 -0.0240376198245643 0.00296924337288241 -0.0210683764516819 -87.0181273076627 -70.159694913974 0.912370482326604
-72.2482964985659 -51.1752560064549 0.713869094848633 0.918872468633055 23 500 801 0.91596483696315 -0.0233969753745233 0.00258031953104466 -0.0208166558434787 -74.2226067297519 -57.3641743360632 0.918927904578311
-65.4420256211258 -44.3689851290149 0.712100028991699 0.923441740551097 24 500 801 0.912245746868651 -0.0228932038414987 0.00237211177873845 -0.0205210920627603 -67.4379917262998 -50.579559332611 0.923443188174241
-68.680415521382 -47.6073750292711 0.735034227371216 0.931373454464828 25 500 801 0.907440012298611 -0.0228551892853991 0.00255438302580174 -0.0203008062595973 -70.6798122379632 -53.8213798442745 0.931367871560411
-52.4836559953602 -31.4106155032493 0.823988199234009 0.932168114025427 26 500 801 0.901229967308924 -0.0239582116496591 0.00364927350066537 -0.0203089381489937 -54.458797885099 -37.6003654914103 0.932351004209994
-24.3183460127398 -3.24530552062881 0.739027976989746 0.926054594381862 27 500 801 0.898271430082153 -0.025910234287867 0.00650089086050126 -0.0194093434273657 -25.6528649323326 -8.79443253864383 0.927853770750939
-8.72762258123294 12.345417910878 0.767199993133545 0.922731674758531 28 500 801 0.896038528648959 -0.0271268411772848 0.00847092115784106 -0.0186559200194438 -9.13656913533231 7.72186325835646 0.926323257407002
0.649474585411781 21.7225150775227 0.748363971710205 0.922890704890742 29 500 801 0.893465635701395 -0.0275463766915733 0.00955658645540165 -0.0179897902361716 0.805188604230523 17.6636209979193 0.927507363258958
11.428422531016 32.501463023127 0.766289949417114 0.921535626737342 30 500 801 0.891536258125729 -0.0275312048992448 0.00982772993765933 -0.0177034749615855 11.8457712382969 28.7042036319857 0.926377006903451
18.3294844513376 39.4025249434485 0.757966041564941 0.924079622551597 31 500 801 0.886918463129312 -0.0273788991307058 0.00963522679553331 -0.0177436723351725 18.4300584702779 35.2884908639666 0.928862839365562
21.8697427486442 42.9427832407552 0.760447025299072 0.925181383716624 32 500 801 0.885544557765917 -0.0270368382835705 0.0095713558324653 -0.0174654824511052 21.8770217501328 38.7354541438216 0.929462909602765
37.9423688388163 59.0154093309273 0.754032850265503 0.922706257837922 33 500 801 0.879738266840386 -0.0275250501293661 0.00964050196517715 -0.017884548164189 38.0610740356842 54.919506429373 0.928183786468287
48.3814177310433 69.4544582231543 0.78732705116272 0.920381258846141 34 500 801 0.87653558422517 -0.0281495692280474 0.0104022166262089 -0.0177473526018385 49.0511612960269 65.9095936897157 0.927554489810776
63.2599818723056 84.3330223644165 0.779903888702393 0.914525535393755 35 500 801 0.873571356239323 -0.0285785832603847 0.0106661624875495 -0.0179124207728352 64.4768437820779 81.3352761757667 0.923272940198554
76.6359240884779 97.7089645805888 0.905535936355591 0.908291530869806 36 500 801 0.871659465843439 -0.0290885977498784 0.011163025946746 -0.0179255718031324 78.663385886454 95.5218182801427 0.919059848580795
87.2998343587156 108.372874850827 0.776902914047241 0.902127114264853 37 500 801 0.870132629549659 -0.0298148218259789 0.0120008353539387 -0.0178139864720401 90.506423173623 107.364855567312 0.915844581341668
98.5811494281806 119.654189920292 0.777921199798584 0.89787423977633 38 500 801 0.866570436474439 -0.0300942590787291 0.0120553161700553 -0.0180389429086738 102.099646119205 118.958078512894 0.913317711909256
98.6539107865598 119.726951278671 0.782866954803467 0.904202748927478 39 500 801 0.861264189783349 -0.0299868760303079 0.0117313431034913 -0.0182555329268166 101.22103711912 118.079469512809 0.919321609167408
114.608462337227 135.681502829337 0.911485910415649 0.899399504705261 40 500 801 0.856188704210191 -0.0310904032506658 0.012880617322642 -0.0182097859280239 118.304626082605 135.163058476293 0.919735545822086
130.32672836687 151.399768858981 0.884732007980347 0.892687662804551 41 500 801 0.851235488347583 -0.0318180685586078 0.013474659345502 -0.0183434092131059 134.978023410917 151.836455804606 0.917752335734338
142.377907082643 163.450947574754 0.899805784225464 0.887861585795632 42 500 801 0.847414547541102 -0.0324475376083758 0.0141652606566481 -0.0182822769517277 147.943908172548 164.802340566237 0.917010947629469
151.836839798598 172.909880290709 0.988863945007324 0.88449620361085 43 500 801 0.843895257610664 -0.0330505616179411 0.0149964407883896 -0.0180541208295515 158.332241118403 175.190673512092 0.917097485118326
159.810283421893 180.883323914004 0.907574892044067 0.882125171747231 44 500 801 0.84090278933875 -0.0335341925487265 0.0157323333329362 -0.0178018592157904 167.084267588451 183.94269998214 0.917481165294572
