"AIC" "BIC" "time" "rho" "knn" "obsSample" "seed" "moran"
-503.998255661016 -474.313399362084 0.352618217468262 0.903543639291935 15 200 51 0.537952465844251
-502.347433858287 -472.662577559354 0.330009937286377 0.911681649044143 16 200 51 0.518993401157245
-493.261801997696 -463.576945698764 0.365208148956299 0.909675122298728 17 200 51 0.499793644378527
-488.438302285097 -458.753445986164 0.353693008422852 0.910813941312298 18 200 51 0.476993807488131
-482.274070414284 -452.589214115352 0.331115007400513 0.908231199336817 19 200 51 0.460527020348068
-476.288204829582 -446.60334853065 0.326703071594238 0.903818463070585 20 200 51 0.438572814158461
-470.914745415829 -441.229889116896 0.359568119049072 0.90290432191854 21 200 51 0.419866034696699
-466.660213080854 -436.975356781921 0.321140050888062 0.901499771046895 22 200 51 0.397111494246141
-461.661923661858 -431.977067362925 0.333137035369873 0.897201152042417 23 200 51 0.37304603387531
-459.521681330397 -429.836825031465 0.363068103790283 0.898271440414204 24 200 51 0.352437595421848
-456.291158316302 -426.60630201737 0.343081951141357 0.893325659855474 25 200 51 0.332061810515552
-452.426868663456 -422.742012364524 0.403920888900757 0.8869018271653 26 200 51 0.313083110993291
-449.221863926896 -419.537007627964 0.351062059402466 0.883214713034216 27 200 51 0.29481169965889
-447.080053600408 -417.395197301476 0.395963907241821 0.880683388879369 28 200 51 0.274559444789193
-442.146373378336 -412.461517079403 0.371003866195679 0.867708840405939 29 200 51 0.255953067381884
-438.86335277455 -409.178496475618 0.35301399230957 0.857410410385788 30 200 51 0.236789101265495
-436.88943532307 -407.204579024138 0.345056056976318 0.850641098362055 31 200 51 0.217785128337079
-434.805915381961 -405.121059083029 0.369041919708252 0.843187068890689 32 200 51 0.201371415997892
-431.335576745107 -401.650720446175 0.363029956817627 0.831547243066114 33 200 51 0.188687893781899
-428.573903130848 -398.889046831916 0.378948926925659 0.824437606509874 34 200 51 0.176102967298101
-427.310893440537 -397.626037141605 0.342087984085083 0.819369384480296 35 200 51 0.162135977679542
-428.005901389261 -398.321045090329 0.392921924591064 0.820862311093388 36 200 51 0.147445714288313
-428.137850524163 -398.45299422523 0.407911062240601 0.820594520116495 37 200 51 0.133364110946364
-426.504523080212 -396.81966678128 0.38294792175293 0.821907932360663 38 200 51 0.12173851247556
-424.636958851665 -394.952102552732 0.385021924972534 0.810614601032047 39 200 51 0.110587991765319
-422.944510058342 -393.259653759409 0.484467029571533 0.795926668171859 40 200 51 0.0976010812321918
-422.165292277983 -392.480435979051 0.455260992050171 0.791395827471726 41 200 51 0.0884876108212448
-421.257554914869 -391.572698615936 0.459564924240112 0.794316079966323 42 200 51 0.0786529970507798
-420.060018040775 -390.375161741842 0.400959014892578 0.793313657487406 43 200 51 0.0700960281631648
-420.237823174304 -390.552966875372 0.406913042068481 0.78935182133202 44 200 51 0.0617282035279088
-420.034260250194 -390.349403951262 0.465755939483643 0.800687885426576 45 200 51 0.0541057034036598
-418.466218271944 -388.781361973012 0.425863027572632 0.793504826924819 46 200 51 0.0512802611157772
-418.35518105059 -388.670324751658 0.39394211769104 0.797932614548558 47 200 51 0.0482104118163314
-418.14214567771 -388.457289378778 0.449826002120972 0.799010404437864 48 200 51 0.0479841467836187
-418.742258009228 -389.057401710296 0.436836957931519 0.784576242245014 49 200 51 0.047797504058692
-417.255056922808 -387.570200623876 0.45873498916626 0.783769136331984 50 200 51 0.0491377381536416
-145.838250721674 -116.153394422742 0.426857948303223 0.475356091702932 2 200 101 0.84740409394741
-127.42911148272 -97.7442551837872 0.4118971824646 0.469244995355108 3 200 101 0.832520131556451
-118.271354638958 -88.5864983400255 0.385968923568726 0.450720962929187 4 200 101 0.821164821235572
-126.576947318375 -96.8920910194431 0.362033843994141 0.562762164187739 5 200 101 0.797245059905905
-127.736738674724 -98.0518823757912 0.414891958236694 0.609911663902312 6 200 101 0.780832755843391
-124.089485822417 -94.4046295234849 0.377027034759521 0.59694272238206 7 200 101 0.743575635446518
-119.087405999332 -89.4025497003999 0.365996837615967 0.588297738147113 8 200 101 0.726044243445976
-120.012347369809 -90.3274910708764 0.375957012176514 0.611452399327203 9 200 101 0.704529023019241
-113.003198162793 -83.3183418638608 0.412898063659668 0.566203360424604 10 200 101 0.67598601517753
-106.678436023639 -76.993579724707 0.418881177902222 0.513605350614796 11 200 101 0.655992551113325
-104.871987497362 -75.1871311984301 0.424180030822754 0.507625993357326 12 200 101 0.623784876097384
-103.438265072087 -73.7534087731546 0.422416925430298 0.481788101052895 13 200 101 0.596635629206295
-100.750038250414 -71.065181951482 0.416462898254395 0.43773421525642 14 200 101 0.570516419164305
-101.704849720205 -72.0199934212727 0.434375047683716 0.45808861266683 15 200 101 0.549314667891679
-100.809514710243 -71.124658411311 0.418530941009521 0.434104790699751 16 200 101 0.530946365455228
-99.7339101420538 -70.0490538431214 0.3886399269104 0.402287052580679 17 200 101 0.509672208380995
-99.4786766521132 -69.7938203531809 0.448627948760986 0.362567680395096 18 200 101 0.488162478926696
-99.3975534908197 -69.7126971918874 0.393992185592651 0.337038385700697 19 200 101 0.469127644755556
-97.4871080006271 -67.8022517016948 0.389400959014893 0.278584521810223 20 200 101 0.451288370310488
-96.2678707962994 -66.5830144973671 0.427930116653442 0.210015061755437 21 200 101 0.435906974412698
-96.1236396998895 -66.4387834009572 0.418886184692383 0.209737957777806 22 200 101 0.414810884847095
-96.7294846635251 -67.0446283645928 0.394945859909058 0.180683185679883 23 200 101 0.393543723585354
-96.9187671446469 -67.2339108457146 0.4029221534729 0.166450990944888 24 200 101 0.373490638124743
-97.6117535504256 -67.9268972514932 0.363029956817627 0.158148779531215 25 200 101 0.351455634006906
-97.4411546184486 -67.7562983195163 0.437832117080688 0.172685929898601 26 200 101 0.329540693736928
-98.4597346049097 -68.7748783059774 0.449799060821533 0.204048595984483 27 200 101 0.311202895011423
-98.2382500767146 -68.5533937777822 0.473735094070435 0.154455836454676 28 200 101 0.291207885832051
-99.7555080805058 -70.0706517815735 0.620768070220947 0.157666190132924 29 200 101 0.268916034431374
-100.807207951228 -71.1223516522957 0.704119920730591 0.0871673537943274 30 200 101 0.25351750056895
-101.484380858766 -71.7995245598341 0.594409942626953 0.0156645772217173 31 200 101 0.234888356656353
-102.531100284557 -72.846243985625 0.423868179321289 -0.0678282361504779 32 200 101 0.218212346762282
-103.230156779273 -73.5453004803406 0.552524089813232 -0.112041883316806 33 200 101 0.204445693877838
-103.796720804307 -74.111864505375 0.492681980133057 -0.140750208365508 34 200 101 0.192333669478481
-104.852648691085 -75.1677923921522 0.430852174758911 -0.192496579474607 35 200 101 0.182022852761143
-106.021109167853 -76.3362528689206 0.49423885345459 -0.270204712943372 36 200 101 0.169560842315338
-106.763442129625 -77.0785858306926 0.549530029296875 -0.275744088526061 37 200 101 0.160479462809005
-108.962687491938 -79.2778311930053 0.498967885971069 -0.328666174621339 38 200 101 0.151646515435033
-108.797458751868 -79.1126024529359 0.510635852813721 -0.299856087827541 39 200 101 0.143859575707673
-108.310558072565 -78.6257017736325 0.518615007400513 -0.310307872817028 40 200 101 0.138213487927485
-108.859162616337 -79.1743063174044 0.496674060821533 -0.36137299121555 41 200 101 0.13097174228482
-108.873365074008 -79.1885087750752 0.63650107383728 -0.382258444859069 42 200 101 0.125488690117411
-108.550410933891 -78.8655546349584 0.518738031387329 -0.450842033380821 43 200 101 0.118828545059668
-108.657618971896 -78.9727626729635 0.620161056518555 -0.490479841457294 44 200 101 0.112952764811606
-110.598034834897 -80.9131785359642 0.523253917694092 -0.541291306310735 45 200 101 0.105292104319957
-111.151318901446 -81.4664626025134 0.72386908531189 -0.540338555311444 46 200 101 0.096962933703405
-110.505342294019 -80.8204859950862 0.628012180328369 -0.575649177169751 47 200 101 0.0928559595464649
-109.389966410808 -79.7051101118754 0.483949899673462 -0.564184457168586 48 200 101 0.0866257039522075
-109.070074558489 -79.3852182595569 0.69072699546814 -0.57936841549512 49 200 101 0.0791072026430771
-108.721070249247 -79.036213950315 0.562299966812134 -0.669116155549495 50 200 101 0.0739004255202768
-531.654618338015 -501.969762039082 0.447536945343018 0.553425538890097 2 200 151 0.804637460580829
-561.705886668034 -532.021030369101 0.402356147766113 0.671672589209703 3 200 151 0.788926088960336
-547.505201075311 -517.820344776378 0.398789882659912 0.679400086784927 4 200 151 0.77579787921634
-554.556030602227 -524.871174303294 0.400886058807373 0.728895578698186 5 200 151 0.750279873457731
-555.684876417114 -526.000020118182 0.417121887207031 0.781159534886959 6 200 151 0.727033743171572
-550.671701715215 -520.986845416283 0.395416975021362 0.79779971868602 7 200 151 0.715930278524524
-543.190263475462 -513.50540717653 0.44402003288269 0.812979135608279 8 200 151 0.701055513446112
-536.206849204186 -506.521992905254 0.429878950119019 0.807360474038329 9 200 151 0.695291890282939
-525.305643022676 -495.620786723744 0.48470401763916 0.794342037240453 10 200 151 0.682926609719796
-512.387103452005 -482.702247153073 0.439823865890503 0.759681762806385 11 200 151 0.667196790814461
-507.960026003049 -478.275169704116 0.487697124481201 0.76275632021177 12 200 151 0.663844870913291
-503.058952321419 -473.374096022487 0.462789058685303 0.744625587778951 13 200 151 0.652143307441061
-497.925565337978 -468.240709039046 0.476141929626465 0.714173976638843 14 200 151 0.644303078035098
-495.080997663343 -465.39614136441 0.457009077072144 0.70554315936768 15 200 151 0.629591104081703
-496.400473355372 -466.71561705644 0.436845064163208 0.725971134368723 16 200 151 0.614320681500584
-493.602794446143 -463.91793814721 0.418471097946167 0.700039355041663 17 200 151 0.597824432084903
